addr	size	name	confidence	args	ret	callers	callees	frame	saved	tags
0x80131AE0	64	func_80131AE0	high	1	u32	0	2	24	ra	addr_taken
0x80131B20	64	func_80131B20	high	1	u32	0	2	24	ra	addr_taken
0x80131B60	176	func_80131B60	high	2	u32	0	5	32	s0|s1|ra	addr_taken
0x80131C10	64	func_80131C10	high	1	u32	0	2	24	ra	addr_taken
0x80131C50	64	func_80131C50	high	1	u32	0	2	24	ra	addr_taken
0x80131C90	176	func_80131C90	high	2	u32	0	5	32	s0|s1|ra	addr_taken
0x80131D40	36	func_80131D40	verified	1	u32	2	1	24	ra	addr_taken
0x80131D64	36	func_80131D64	verified	1	u32	4	1	24	ra	addr_taken
0x80131D88	36	func_80131D88	verified	1	u32	3	1	24	ra	addr_taken
0x80131E18	40	func_80131E18	verified	0	u32	2	1	24	ra	
0x80131E40	20	func_80131E40	high	1	u32	1	0	0		leaf|addr_taken
0x80131F00	20	func_80131F00	high	1	u32	0	0	0		leaf|addr_taken
0x80131F98	72	func_80131F98	high	1	u32	2	0	0		leaf
0x80131FE0	76	func_80131FE0	high	1	u32	10	0	0		leaf
0x8013202C	480	func_8013202C	medium	2	u32	1	4	32	s0|s1|s2|ra	orphan
0x8013220C	248	func_8013220C	medium	1	u32	1	1	32	s0|s1|s2|ra	orphan
0x80132304	120	func_80132304	low	4	u32	1	0	0		leaf|orphan
0x8013237C	160	func_8013237C	low	2	u32	1	0	0		leaf|orphan
0x8013241C	288	func_8013241C	low	2	u32	1	0	0		leaf|orphan
0x8013253C	156	func_8013253C	low	2	u32	1	0	0		leaf|orphan
0x801325D8	52	func_801325D8	low	3	u32	1	0	0		leaf|orphan
0x8013260C	132	func_8013260C	low	3	u32	1	0	0		leaf|orphan
0x80132690	396	func_80132690	low	3	u32	1	0	0		leaf|orphan
0x8013281C	116	func_8013281C	medium	1	u32	1	1	32	s0|s1|ra	orphan
0x80132890	60	func_80132890	low	1	u32	1	0	0		leaf|orphan
0x801328CC	164	func_801328CC	medium	2	u32	1	1	24	s0|ra	orphan
0x80132970	360	func_80132970	low	3	u32	1	0	0		leaf|orphan
0x80132AD8	144	func_80132AD8	low	2	u32	1	0	0		leaf|orphan
0x80132B68	464	func_80132B68	medium	3	u32	1	5	40	s0|s1|s2|s3|ra	orphan
0x80132D38	44	func_80132D38	low	2	u32	1	0	0		leaf|orphan
0x80132D64	152	func_80132D64	medium	3	u32	1	3	32	s0|s1|s2|ra	orphan
0x80132DFC	216	func_80132DFC	medium	2	u32	2	3	32	s0|s1|s2|ra	orphan
0x80132ED4	200	func_80132ED4	medium	3	u32	1	1	24	s0|ra	orphan
0x80132F9C	160	func_80132F9C	low	2	u32	2	0	0		leaf|orphan
0x8013303C	72	func_8013303C	medium	0	void	1	1	24	ra	orphan
0x80133084	52	func_80133084	low	1	u32	1	0	0		leaf|orphan
0x801330B8	344	func_801330B8	low	3	u32	2	0	0		leaf|orphan
0x80133210	272	func_80133210	medium	4	u32	2	3	40	s0|s1|s2|s3|s4|ra	orphan
0x80133320	156	func_80133320	low	2	u32	1	0	0		leaf|orphan
0x801333BC	44	func_801333BC	low	2	u32	1	0	0		leaf|orphan
0x801333E8	656	func_801333E8	medium	3	u32	1	4	40	s0|s1|s2|s3|s4|ra	orphan
0x80133678	64	func_80133678	low	2	u32	1	0	0		leaf|orphan
0x801336B8	164	func_801336B8	low	2	u32	2	0	0		leaf|orphan
0x8013375C	244	func_8013375C	low	2	u32	1	0	0		leaf|orphan
0x80133850	128	func_80133850	low	3	u32	1	0	0		leaf|orphan
0x801338D0	68	func_801338D0	low	1	u32	2	0	0		leaf|orphan
0x80133914	576	func_80133914	medium	2	u32	1	2	40	s0|s1|s2|s3|ra	orphan
0x80133B54	48	func_80133B54	low	2	u32	1	0	0		leaf|orphan
0x80133B84	60	func_80133B84	low	2	u32	1	0	0		leaf|orphan
0x80133BC0	228	func_80133BC0	low	2	u32	2	1	0	ra	orphan
0x80133CA4	348	func_80133CA4	low	4	u32	2	2	0	ra	orphan
0x80133E00	284	func_80133E00	low	4	u32	1	0	0		leaf|orphan
0x80133F1C	364	func_80133F1C	low	4	u32	1	0	0		leaf|orphan
0x80134088	244	func_80134088	low	4	u32	2	0	0		leaf|orphan
0x80134270	296	func_80134270	low	4	u32	3	0	0		leaf|orphan
0x80134398	44	func_80134398	low	1	u32	1	0	0		leaf|orphan
0x801343C4	308	func_801343C4	medium	0	u32	0	1	24	s0|ra	orphan
0x801344F8	832	func_801344F8	low	2	u32	1	0	0		leaf|orphan
0x80134838	320	func_80134838	medium	0	u32	1	3	56	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	orphan
0x80134978	308	func_80134978	medium	0	u32	1	3	56	s0|s1|s2|s3|s4|s5|s6|s7|ra	orphan
0x80134AAC	164	func_80134AAC	medium	2	u32	2	1	24	s0|ra	orphan
0x80134B50	104	func_80134B50	low	1	u32	3	0	0		leaf|orphan
0x80134BB8	460	func_80134BB8	low	0	u32	1	2	0	s0|s1|s2|s3|s4|s5|s6|s7|fp|ra	orphan
0x80134D84	60	func_80134D84	medium	1	u32	1	0	24	ra	orphan|indirect
0x801351A4	220	func_801351A4	medium	2	u32	0	1	40	s0|s1|s2|s3|s4|ra	orphan
0x801352E4	60	func_801352E4	low	1	u32	2	0	0		leaf|orphan
0x80135450	428	func_80135450	low	2	u32	0	0	0		leaf|orphan
